,Root,SearchRoot,Parents,Meanings,SearchMeanings,Lang,Clade_Count,Hellenic,Anatolian,Balto-Slavic,Germanic,Albanian,Italic,Celtic,Armenian,Tocharian,Indo-Iranic
32748,gdonyos, gdonyos ,['dʰéǵʰōm'],earth, earth ,cel-pro,1,0,0,0,0,0,0,1,0,0,0
32749,dʰǵʰomyos, dʰǵʰomyos ,['dʰéǵʰōm'],earth, earth ,ine-pro,1,0,0,0,0,0,0,1,0,0,0
32750,zmьja, zmьja ,['dʰéǵʰōm'],snake, snake ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32751,źmijā́ˀ, źmijā́ˀ ,['dʰéǵʰōm'],earth, earth ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32752,(dʰ)ǵʰm̥yéh₂, (dʰ)ǵʰm̥yéh₂ | dʰǵʰm̥yéh₂ | ǵʰm̥yéh₂ ,['dʰéǵʰōm'],earth, earth ,ine-pro,1,0,0,1,0,0,0,0,0,0,0
32753,जाम॑र्य, जाम॑र्य ,['dʰéǵʰōm'],earth, earth ,sa,1,0,0,0,0,0,0,0,0,0,1
32754,जम॑र्, जम॑र् ,['dʰéǵʰōm'],earth, earth ,sa,1,0,0,0,0,0,0,0,0,0,1
32755,𐬰𐬆𐬨𐬀𐬭, 𐬰𐬆𐬨𐬀𐬭 ,['dʰéǵʰōm'],earth, earth ,ae,1,0,0,0,0,0,0,0,0,0,1
32756,jámar, jámar ,['dʰéǵʰōm'],earth, earth ,ira-pro,1,0,0,0,0,0,0,0,0,0,1
32757,ȷ́ʰžʰ(á)mar, ȷ́ʰžʰ(á)mar | ȷ́ʰžʰámar | ȷ́ʰžʰmar ,['dʰéǵʰōm'],earth, earth ,iir-pro,1,0,0,0,0,0,0,0,0,0,1
32758,dʰǵʰ(é)mer, dʰǵʰ(é)mer | dʰǵʰémer | dʰǵʰmer ,['dʰéǵʰōm'],earth, earth ,ine-pro,1,0,0,0,0,0,0,0,0,0,1
32759,dzō, dzō ,['dʰéǵʰōm'],earth, earth ,sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32760,déǵm̥, déǵm̥ ,['dʰéǵʰōm'],earth, earth ,ine-ana-pro,1,0,1,0,0,0,0,0,0,0,0
32761,ցամաք, ցամաք ,['dʰéǵʰōm'],"dry, dry land"," dry, dry land ",xcl,1,0,0,0,0,0,0,0,1,0,0
32762,zemľa, zemľa ,['dʰéǵʰōm'],earth, earth ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32763,"źémē, źémijā", źémē | źémijā ,['dʰéǵʰōm'],earth, earth ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32764,gdū, gdū ,['dʰéǵʰōm'],earth, earth ,cel-pro,1,0,0,0,0,0,0,1,0,0,0
32765,kʰtʰṓn, kʰtʰṓn ,['dʰéǵʰōm'],earth, earth ,grk-pro,1,1,0,0,0,0,0,0,0,0,0
32766,ȷ́ʰžʰā́s, ȷ́ʰžʰā́s ,['dʰéǵʰōm'],earth, earth ,iir-pro,1,0,0,0,0,0,0,0,0,0,1
32767,tken, tken ,['dʰéǵʰōm'],earth, earth ,ine-toc-pro,1,0,0,0,0,0,0,0,0,1,0
32768,dwóh₁, dwóh₁ ,['none'],two, two ,ine-pro,10,1,1,1,1,1,1,1,1,1,1
32769,dwi-, dwi- ,['dwóh₁'],"two, apart, asunder"," two, apart, asunder ",ine-pro,9,1,0,1,1,1,1,1,1,1,1
32770,wídḱm̥ti, wídḱm̥ti ,['dwi-'],twenty, twenty ,ine-pro,8,1,0,1,0,1,1,1,1,1,1
32771,-zet, -zet ,['wídḱm̥ti'],twenty, twenty ,sq,1,0,0,0,0,1,0,0,0,0,0
32772,w(ī)džatī, w(ī)džatī | wīdžatī | wdžatī ,['wídḱm̥ti'],twenty, twenty ,sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32773,քսան, քսան ,['wídḱm̥ti'],twenty, twenty ,xcl,1,0,0,0,0,0,0,0,1,0,0
32774,dwideśimt, dwideśimt ,['wídḱm̥ti'],twenty, twenty ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32775,wikantī, wikantī ,['wídḱm̥ti'],twenty, twenty ,cel-pro,1,0,0,0,0,0,0,1,0,0,0
32776,εἴκοσι, εἴκοσι ,['wídḱm̥ti'],twenty, twenty ,grc,1,1,0,0,0,0,0,0,0,0,0
32777,ewīkəti, ewīkəti ,['wídḱm̥ti'],twenty, twenty ,grk-pro,1,1,0,0,0,0,0,0,0,0,0
32778,HwiHćati, HwiHćati ,['wídḱm̥ti'],twenty, twenty ,iir-pro,1,0,0,0,0,0,0,0,0,0,1
32779,wīkəntī, wīkəntī ,['wídḱm̥ti'],twenty, twenty ,itc-pro,1,0,0,0,0,0,1,0,0,0,0
32780,wiki, wiki ,['wídḱm̥ti'],twenty, twenty ,xto,1,0,0,0,0,0,0,0,0,1,0
32781,ikäṃ, ikäṃ ,['wídḱm̥ti'],twenty, twenty ,txb,1,0,0,0,0,0,0,0,0,1,0
32782,ikante, ikante ,['wídḱm̥ti'],twenty, twenty ,txb,1,0,0,0,0,0,0,0,0,1,0
32783,w'īkän, w'īkän ,['wídḱm̥ti'],twenty, twenty ,ine-toc-pro,1,0,0,0,0,0,0,0,0,1,0
32784,h₁weydʰh₁-, h₁weydʰh₁- ,['dwi-'],"to separate, to divide"," to separate, to divide ",ine-pro,8,1,0,1,1,1,1,1,0,1,1
32785,dīvidō, dīvidō ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",la,1,0,0,0,0,0,1,0,0,0,0
32786,wiðō, wiðō ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",itc-pro,1,0,0,0,0,0,1,0,0,0,0
32787,अविधत्, अविधत् ,['h₁weydʰh₁-'],"granted, satisfied"," granted, satisfied ",sa,1,0,0,0,0,0,0,0,0,0,1
32788,𐬬𐬍𐬛𐬁𐬌𐬙𐬍, 𐬬𐬍𐬛𐬁𐬌𐬙𐬍 ,['h₁weydʰh₁-'],to devote oneself to, to devote oneself to ,ae,1,0,0,0,0,0,0,0,0,0,1
32789,HáHwidʰHat, HáHwidʰHat ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32790,"h₁widʰéh₁t, h₁widʰh₁ént", h₁widʰéh₁t | h₁widʰh₁ént ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",ine-pro,2,0,0,0,0,0,1,0,0,0,1
32791,wätk-, wätk- ,['h₁weydʰh₁-'],to distinguish, to distinguish ,xto,1,0,0,0,0,0,0,0,0,1,0
32792,wätk-, wätk- ,['h₁weydʰh₁-'],to distinguish, to distinguish ,txb,1,0,0,0,0,0,0,0,0,1,0
32793,h₁widʰh₁sḱéti, h₁widʰh₁sḱéti ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",ine-pro,1,0,0,0,0,0,0,0,0,1,0
32794,wīdaz, wīdaz ,['h₁weydʰh₁-'],wide, wide ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32795,h₁weydʰh₁os, h₁weydʰh₁os ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",ine-pro,1,0,0,0,1,0,0,0,0,0,0
32796,h₁widʰéwh₂, h₁widʰéwh₂ ,['h₁weydʰh₁-'],widow, widow ,ine-pro,7,1,0,1,1,1,1,1,0,0,1
32797,vejë, vejë ,['h₁widʰéwh₂'],widow, widow ,sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32798,widewā, widewā ,['h₁widʰéwh₂'],widow, widow ,sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32799,widdewū, widdewū ,['h₁widʰéwh₂'],widow, widow ,prg,1,0,0,1,0,0,0,0,0,0,0
32800,vьdova, vьdova ,['h₁widʰéwh₂'],widow, widow ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32801,widewāˀ, widewāˀ ,['h₁widʰéwh₂'],widow, widow ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32802,widwā, widwā ,['h₁widʰéwh₂'],widow, widow ,cel-pro,1,0,0,0,0,0,0,1,0,0,0
32803,"widuwǭ, widuwô", widuwǭ | widuwô ,['h₁widʰéwh₂'],widow, widow ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32804,"ἠΐθεος, ἠϊθέη", ἠΐθεος | ἠϊθέη ,['h₁widʰéwh₂'],widow, widow ,grc,1,1,0,0,0,0,0,0,0,0,0
32805,"ἠΐθεος, ᾔθεος", ἠΐθεος | ᾔθεος ,['h₁widʰéwh₂'],widow, widow ,grc-ati,1,1,0,0,0,0,0,0,0,0,0
32806,ᾄθεος, ᾄθεος ,['h₁widʰéwh₂'],widow, widow ,grc-dor,1,1,0,0,0,0,0,0,0,0,0
32807,"ewítʰewos, ewitʰéwā", ewítʰewos | ewitʰéwā ,['h₁widʰéwh₂'],widow, widow ,grk-pro,1,1,0,0,0,0,0,0,0,0,0
32808,HwidʰáwaH, HwidʰáwaH ,['h₁widʰéwh₂'],widow, widow ,iir-pro,1,0,0,0,0,0,0,0,0,0,1
32809,"viduus, vidua", viduus | vidua ,['h₁widʰéwh₂'],widow, widow ,la,1,0,0,0,0,0,1,0,0,0,0
32810,"wiðowos, wiðowā", wiðowos | wiðowā ,['h₁widʰéwh₂'],unmarried, unmarried ,itc-pro,1,0,0,0,0,0,1,0,0,0,0
32811,weidus, weidus ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",cel-pro,1,0,0,0,0,0,0,1,0,0,0
32812,h₁weydʰh₁us, h₁weydʰh₁us ,['h₁weydʰh₁-'],wild, wild ,ine-pro,1,0,0,0,0,0,0,1,0,0,0
32813,widuz, widuz ,['h₁weydʰh₁-'],wood, wood ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32814,vyds, vyds ,['h₁weydʰh₁-'],middle, middle ,ltg,1,0,0,1,0,0,0,0,0,0,0
32815,vidus, vidus ,['h₁weydʰh₁-'],"middle, center"," middle, center ",lv,1,0,0,1,0,0,0,0,0,0,0
32816,vidùs, vidùs ,['h₁weydʰh₁-'],interior, interior ,lt,1,0,0,1,0,0,0,0,0,0,0
32817,vėdos, vėdos ,['h₁weydʰh₁-'],"to separate, to divide"," to separate, to divide ",sgs,1,0,0,1,0,0,0,0,0,0,0
32818,widus, widus ,['h₁weydʰh₁-'],interior, interior ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32819,widus, widus ,['h₁weydʰh₁-'],"wood, trees"," wood, trees ",cel-pro,1,0,0,0,0,0,0,1,0,0,0
32820,h₁widʰh₁us, h₁widʰh₁us ,['h₁weydʰh₁-'],wood, wood ,ine-pro,3,0,0,1,1,0,0,1,0,0,0
32821,"h₁wéydʰh₁us, h₁widʰh₁éws", h₁wéydʰh₁us | h₁widʰh₁éws ,['h₁weydʰh₁-'],separate, separate ,ine-pro,7,1,0,1,1,1,1,1,0,0,1
32822,"երկու, երկի-", երկու | երկի- ,"['dwi-', 'dwóh₁']","two, apart, asunder"," two, apart, asunder ",xcl,1,0,0,0,0,0,0,0,1,0,0
32823,twi-, twi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32824,"δι-, 1", δι- | 1 ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",el,1,1,0,0,0,0,0,0,0,0,0
32825,δι-, δι- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",grc,1,1,0,0,0,0,0,0,0,0,0
32826,dwi-, dwi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",grk-pro,1,1,0,0,0,0,0,0,0,0,0
32827,dwi-, dwi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",itc-pro,1,0,0,0,0,0,1,0,0,0,0
32828,द्वि, द्वि ,['dwi-'],two, two ,sa,1,0,0,0,0,0,0,0,0,0,1
32829,dwi-, dwi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32830,"𐬛𐬎𐬎𐬌, 𐬠𐬌", 𐬛𐬎𐬎𐬌 | 𐬠𐬌 ,['dwi-'],"two, two- (as prefix)"," two, two- as prefix two, two-  ",ae,1,0,0,0,0,0,0,0,0,0,1
32831,dwi-, dwi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",ira-pro,1,0,0,0,0,0,0,0,0,0,1
32832,dwi-, dwi- ,['dwi-'],"two, apart, asunder"," two, apart, asunder ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32833,degë, degë ,"['dwi-', 'dwóh₁']","two, apart, asunder"," two, apart, asunder ",sq,1,0,0,0,0,1,0,0,0,0,0
32834,duaigā, duaigā ,"['dwi-', 'dwóh₁']","two, apart, asunder"," two, apart, asunder ",sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32835,dwoy-, dwoy- ,"['dwi-', 'dwóh₁']","two, apart, asunder"," two, apart, asunder ",ine-pro,6,1,1,1,0,1,0,0,1,0,1
32836,wí, wí ,['dwi-'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ine-pro,4,0,0,1,1,0,1,0,0,0,1
32837,विना, विना ,['wí'],"without, except"," without, except ",sa,1,0,0,0,0,0,0,0,0,0,1
32838,wínaH, wínaH ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32839,wínaH, wínaH ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32840,wínoh₁, wínoh₁ ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ine-pro,1,0,0,0,0,0,0,0,0,0,1
32841,vitricus, vitricus ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",la,1,0,0,0,0,0,1,0,0,0,0
32842,wiþrą, wiþrą ,['wí'],"toward, against, compared to, among"," toward, against, compared to, among ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32843,वितरम्, वितरम् ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",sa,1,0,0,0,0,0,0,0,0,0,1
32844,vitarám, vitarám ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32845,𐬬𐬍𐬙𐬀𐬭𐬆𐬨, 𐬬𐬍𐬙𐬀𐬭𐬆𐬨 ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ae-yng,1,0,0,0,0,0,0,0,0,0,1
32846,witarám, witarám ,['wí'],"again, further"," again, further ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32847,wíterom, wíterom ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ine-pro,2,0,0,0,1,0,0,0,0,0,1
32848,wítaras, wítaras ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32849,wítoros, wítoros ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ine-pro,1,0,0,1,0,0,0,0,0,0,0
32850,wiþeraz, wiþeraz ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32851,वित॑र, वित॑र ,['wí'],leading further away, leading further away ,sa,1,0,0,0,0,0,0,0,0,0,1
32852,wítaras, wítaras ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32853,𐬬𐬍𐬙𐬀𐬭𐬀, 𐬬𐬍𐬙𐬀𐬭𐬀 ,['wí'],"both sides, far away, lateral"," both sides, far away, lateral ",ae,1,0,0,0,0,0,0,0,0,0,1
32854,wítarah, wítarah ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ira-pro,1,0,0,0,0,0,0,0,0,0,1
32855,wítaras, wítaras ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32856,wíteros, wíteros ,['wí'],further apart, further apart ,ine-pro,4,0,0,1,1,0,1,0,0,0,1
32857,वि, वि ,['wí'],"apart, asunder, through"," apart, asunder, through ",sa,1,0,0,0,0,0,0,0,0,0,1
32858,वि-, वि- ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",sa,1,0,0,0,0,0,0,0,0,0,1
32859,wí, wí ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32860,𐬬𐬍, 𐬬𐬍 ,['wí'],"separate, apart, asunder, through"," separate, apart, asunder, through ",ae,1,0,0,0,0,0,0,0,0,0,1
32861,"οι, οι-", οι | οι- ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",xbc,1,0,0,0,0,0,0,0,0,0,1
32862,"و, وـ", و | وـ ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",xco,1,0,0,0,0,0,0,0,0,0,1
32863,گـ, گـ ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",fa-cls,1,0,0,0,0,0,0,0,0,0,1
32864,𐎻𐎡-, 𐎻𐎡- ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",peo,1,0,0,0,0,0,0,0,0,0,1
32865,wí, wí ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",ira-pro,1,0,0,0,0,0,0,0,0,0,1
32866,wí, wí ,['wí'],"apart, asunder, away from, against"," apart, asunder, away from, against ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32867,"vitium, vitupero", vitium | vitupero ,"['dwóh₁', 'wí']","fault, vice, vituperate"," fault, vice, vituperate ",la,1,0,0,0,0,0,1,0,0,0,0
32868,dvigati, dvigati ,['dwóh₁'],to lift, to lift ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32869,dvigъ, dvigъ ,['dwóh₁'],branch, branch ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32870,dweigas, dweigas ,['dwóh₁'],two, two ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32871,twīgą, twīgą ,['dwóh₁'],"(forked) branch, twig"," forked branch, twig  branch, twig ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32872,"δίχα, διχθά, διχο-, διξός, δισσός", δίχα | διχθά | διχο- | διξός | δισσός ,['dwóh₁'],two, two ,grc,1,1,0,0,0,0,0,0,0,0,0
32873,dwigʰo-, dwigʰo- ,['dwóh₁'],two, two ,ine-pro,4,1,0,1,1,1,0,0,0,0,0
32874,twihō, twihō ,['dwóh₁'],doubt, doubt ,gmw-pro,1,0,0,0,1,0,0,0,0,0,0
32875,twihô, twihô ,['dwóh₁'],two, two ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32876,द्विक, द्विक ,['dwóh₁'],two, two ,sa,1,0,0,0,0,0,0,0,0,0,1
32877,dwíkos, dwíkos ,['dwóh₁'],two, two ,ine-pro,2,0,0,0,1,0,0,0,0,0,1
32878,twinaz, twinaz ,['dwóh₁'],two, two ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32879,twiznaz, twiznaz ,['dwóh₁'],two, two ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32880,bīnus, bīnus ,['dwóh₁'],two, two ,la,1,0,0,0,0,0,1,0,0,0,0
32881,dwiznos, dwiznos ,['dwóh₁'],two, two ,itc-pro,1,0,0,0,0,0,1,0,0,0,0
32882,dwisnos, dwisnos ,['dwóh₁'],two, two ,ine-pro,2,0,0,0,1,0,1,0,0,0,0
32883,dwinos, dwinos ,['dwóh₁'],two, two ,ine-pro,2,0,0,0,1,0,1,0,0,0,0
32884,twīflaz, twīflaz ,['dwóh₁'],doubt, doubt ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32885,"διπλός, δίπλα", διπλός | δίπλα ,['dwóh₁'],two, two ,el,1,1,0,0,0,0,0,0,0,0,0
32886,"διπλόος, δῐπλᾱ́ς", διπλόος | δῐπλᾱ́ς ,['dwóh₁'],two, two ,grc,1,1,0,0,0,0,0,0,0,0,0
32887,duplus, duplus ,['dwóh₁'],two, two ,la,1,0,0,0,0,0,1,0,0,0,0
32888,dwiplos, dwiplos ,['dwóh₁'],two, two ,itc-pro,1,0,0,0,0,0,1,0,0,0,0
32889,dwiplos, dwiplos ,['dwóh₁'],double, double ,ine-pro,3,1,0,0,1,0,1,0,0,0,0
32890,𐊗𐊂𐊆𐊓𐊍𐊚, 𐊗𐊂𐊆𐊓𐊍𐊚 ,['dwóh₁'],two, two ,imy,1,0,1,0,0,0,0,0,0,0,0
32891,dwiplom, dwiplom ,['dwóh₁'],two, two ,ine-pro,1,0,1,0,0,0,0,0,0,0,0
32892,dwís, dwís ,['dwóh₁'],"in two, twice, doubly"," in two, twice, doubly ",ine-pro,5,1,0,0,1,1,1,0,0,0,1
32893,"s-, z-", s- | z- ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",sq,1,0,0,0,0,1,0,0,0,0,0
32894,dis-, dis- ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32895,διά, διά ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",grc,1,1,0,0,0,0,0,0,0,0,0
32896,dis-, dis- ,"['dus-', 'dwís']","in two, twice, doubly"," in two, twice, doubly ",la,1,0,0,0,0,0,1,0,0,0,0
32897,dis, dis ,['dwís'],in two, in two ,ine-pro,3,1,0,0,0,1,1,0,0,0,0
32898,dysh, dysh ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",sq,1,0,0,0,0,1,0,0,0,0,0
32899,dwis, dwis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",sqj-pro,1,0,0,0,0,1,0,0,0,0,0
32900,twis, twis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",gml,1,0,0,0,1,0,0,0,0,0,0
32901,zwis, zwis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",gmh,1,0,0,0,1,0,0,0,0,0,0
32902,twis, twis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32903,twiz-, twiz- ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",gem-pro,1,0,0,0,1,0,0,0,0,0,0
32904,δίς, δίς ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",grc,1,1,0,0,0,0,0,0,0,0,0
32905,dwís, dwís ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",grk-pro,1,1,0,0,0,0,0,0,0,0,0
32906,द्विस्, द्विस् ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",sa,1,0,0,0,0,0,0,0,0,0,1
32907,dwíṣ, dwíṣ ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",inc-pro,1,0,0,0,0,0,0,0,0,0,1
32908,𐬠𐬌𐬱, 𐬠𐬌𐬱 ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",ae-yng,1,0,0,0,0,0,0,0,0,0,1
32909,dwíš, dwíš ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",ira-pro,1,0,0,0,0,0,0,0,0,0,1
32910,dwíš, dwíš ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",iir-pro,1,0,0,0,0,0,0,0,0,0,1
32911,bis, bis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",la,1,0,0,0,0,0,1,0,0,0,0
32912,dwis, dwis ,['dwís'],"in two, twice, doubly"," in two, twice, doubly ",itc-pro,1,0,0,0,0,0,1,0,0,0,0
32913,twisk, twisk ,['dwóh₁'],two, two ,osx,1,0,0,0,1,0,0,0,0,0,0
32914,zwischen, zwischen ,['dwóh₁'],two, two ,de,1,0,0,0,1,0,0,0,0,0,0
32915,zwisc(h), zwisc(h) | zwisch | zwisc ,['dwóh₁'],two, two ,gmh,1,0,0,0,1,0,0,0,0,0,0
32916,"zuiski, zwisk", zuiski | zwisk ,['dwóh₁'],two, two ,goh,1,0,0,0,1,0,0,0,0,0,0
32917,twisk(j)a-, twisk(j)a- | twiskja- | twiska- ,['dwóh₁'],twofold, twofold ,gem-pro,1,0,0,0,1,0,0,0,0,0,0
32918,dwisk-, dwisk- ,['dwóh₁'],two, two ,ine-pro,1,0,0,0,1,0,0,0,0,0,0
32919,witjom, witjom ,['dwóh₁'],two, two ,itc-pro,1,0,0,0,0,0,1,0,0,0,0
32920,(d)wityo-, (d)wityo- | dwityo- | wityo- ,['dwóh₁'],two, two ,ine-pro,1,0,0,0,0,0,1,0,0,0,0
32921,𒋫𒄿𒊌𒀀, 𒋫𒄿𒊌𒀀 ,['dwóh₁'],two-year-old, two-year-old ,hit,1,0,1,0,0,0,0,0,0,0,0
32922,երկերիւր, երկերիւր ,['dwóh₁'],two, two ,xcl,1,0,0,0,0,0,0,0,1,0,0
32923,երկե-, երկե- ,['dwóh₁'],two, two ,xcl,1,0,0,0,0,0,0,0,1,0,0
32924,dъvojь, dъvojь ,['dwóh₁'],two, two ,sla-pro,1,0,0,1,0,0,0,0,0,0,0
32925,dveji, dveji ,['dwóh₁'],two, two ,lt,1,0,0,1,0,0,0,0,0,0,0
32926,dwajas, dwajas ,['dwóh₁'],two, two ,ine-bsl-pro,1,0,0,1,0,0,0,0,0,0,0
32927,δοιός, δοιός ,['dwóh₁'],two, two ,grc,1,1,0,0,0,0,0,0,0,0,0
32928,द्वय, द्वय ,['dwóh₁'],two, two ,sa,1,0,0,0,0,0,0,0,0,0,1
32929,dwayás, dwayás ,['dwóh₁'],two, two ,iir-pro,1,0,0,0,0,0,0,0,0,0,1
32930,dwoyos, dwoyos ,['dwóh₁'],two, two ,ine-pro,3,1,0,1,0,0,0,0,0,0,1
32931,𒋫𒀀𒀭, 𒋫𒀀𒀭 ,['dwóh₁'],two, two ,hit,1,0,1,0,0,0,0,0,0,0,0
32932,𔑢𔗬𔐤𔔂, 𔑢𔗬𔐤𔔂 ,['dwóh₁'],two, two ,xlu,1,0,1,0,0,0,0,0,0,0,0
32933,dwoyom, dwoyom ,['dwóh₁'],two, two ,ine-pro,1,0,1,0,0,0,0,0,0,0,0
32934,"𒁕𒈠𒄿, 𒋫𒈠𒄿", 𒁕𒈠𒄿 | 𒋫𒈠𒄿 ,['dwóh₁'],"second, other"," second, other ",hit,1,0,1,0,0,0,0,0,0,0,0
